"Point d'échantillonnage","Date","Température (oC)","Conductivité (µs/cm2)","pH","Signe","Coliformes fécaux (colonies/100mL)","MÉTÉO"
"BLAP-5.5","2009-06-21","18,5","211","7,8","=","5","-2"
"BLAP-5.5","2009-07-06","20,6","207","7,7","=","5","-2"
"BLAP-5.5","2009-07-13","20,6","208","7,7","=","10","-2"
"BLAP-6","2009-06-15","18","173","7,8","=","5","1"
"BLAP-6","2009-07-29","23,6","178","7,7","=","21","1"
"BLAP-6","2009-09-16","19","209","7,8","=","3","1"
"BLAP-6","2009-05-13","13,8","145","7,6","=","2","0"
"BLAP-6","2009-06-09","15,1","151","8","=","16","0"
"BLAP-6","2009-06-29","19,8","233","8","=","30","0"
"BLAP-6","2009-07-13","20,7","201","7,8","=","13","0"
"BLAP-6","2009-08-04","22,9","175","7,7","=","8","0"
"BLAP-6","2009-08-10","22,7","186","7,5","=","13","0"
"BLAP-6","2009-09-01","20,2","191","7,8","=","8","0"
"BLAP-6","2009-09-07","21,3","200","8,1","=","10","0"
"BLAP-6","2009-06-02","14,4","136","7,9","<","2","-1"
"BLAP-6","2009-07-19","20,8","212","7,6","=","10","-1"
"BLAP-6","2009-08-16","25,2","139","8","<","2","-1"
"BLAP-6","2009-08-26","23,8","208","7,5","=","48","-1"
"BLAP-6","2009-09-23","19,1","214","7,7","=","7","-1"
"BLAP-6","2009-05-18","12,6","153","8,2","=","8","-2"
"BLAP-6","2009-05-24","14,8","163","7,8","<","2","-2"
"BLAP-6","2009-06-21","18","211","7,8","=","8","-2"
"BLAP-6","2009-07-06","20,4","203","7,8","=","5","-2"
"BLAP-7","2009-06-15","17,8","215","7,8","=","21","1"
"BLAP-7","2009-07-29","23,2","211","7,5","=","110","1"
"BLAP-7","2009-09-16","18,6","245","7,6","=","25","1"
"BLAP-7","2009-05-13","12,3","186","8","<","10","0"
"BLAP-7","2009-06-09","14,3","195","7,9","=","210","0"
"BLAP-7","2009-06-29","19,8","244","8","=","4200","0"
"BLAP-7","2009-07-13","19,9","279","7,7","=","34","0"
"BLAP-7","2009-08-04","22,2","218","7,6","=","18","0"
"BLAP-7","2009-08-10","22,3","227","7,5","=","25","0"
"BLAP-7","2009-09-01","19,8","235","7,8","=","60","0"
"BLAP-7","2009-09-07","20,5","236","7,9","=","110","0"
"BLAP-7","2009-06-02","13,7","191","7,9","=","62","-1"
"BLAP-7","2009-07-19","20,3","246","7,9","=","10","-1"
"BLAP-7","2009-08-16","24,8","254","7,9","=","44","-1"
"BLAP-7","2009-08-26","23,3","240","7,5","=","13","-1"
"BLAP-7","2009-09-23","19","259","7,7","=","44","-1"
"BLAP-7","2009-05-18","11,2","234","8","=","8","-2"
"BLAP-7","2009-05-24","13,9","205","7,7","=","7","-2"
"BLAP-7","2009-06-21","18","254","7,7","=","3","-2"
"BLAP-7","2009-07-06","20,2","239","7,8","=","18","-2"
"BLAP-8.5","2009-06-15","17,9","185","7,9","=","5","1"
"BLAP-8.5","2009-07-29","23,6","191","7,6","=","11","1"
"BLAP-8.5","2009-09-16","18,6","229","8,1","=","2","1"
"BLAP-8.5","2009-05-13","12,6","156","7,6","<","2","0"
"BLAP-8.5","2009-06-09","15","172","7,9","=","23","0"
"BLAP-8.5","2009-06-29","19,8","240","8","=","28","0"
"BLAP-8.5","2009-07-13","21","214","7,8","=","20","0"
"BLAP-8.5","2009-08-04","23,3","192","7,6","=","3","0"
"BLAP-8.5","2009-08-10","22,8","203","7,6","=","18","0"
"BLAP-8.5","2009-09-01","20,7","215","7,5","=","2","0"
"BLAP-8.5","2009-09-07","21,3","221","7,8","<","2","0"
"BLAP-8.5","2009-06-02","14,2","154","7,6","=","2","-1"
"BLAP-8.5","2009-07-19","20,7","225","7,9","=","3","-1"
"BLAP-8.5","2009-08-16","25,3","217","8","=","3","-1"
"BLAP-8.5","2009-08-26","24,1","224","7,8","=","11","-1"
"BLAP-8.5","2009-09-23","19,2","238","7,8","=","8","-1"
"BLAP-8.5","2009-05-18","13,1","164","8,3","=","5","-2"
"BLAP-8.5","2009-05-24","15","174","7,8","=","2","-2"
"BLAP-8.5","2009-06-21","18,3","213","7,7","=","2","-2"
"BLAP-8.5","2009-07-06","20,4","208","7,9","=","7","-2"
"BLAP-9","2009-06-15","18,5","186","7,9","=","15","1"
"BLAP-9","2009-07-29","24,1","189","7,7","=","86","1"
"BLAP-9","2009-09-16","20","223","8","=","13","1"
"BLAP-9","2009-05-13","14,8","153","8,1","=","3","0"
"BLAP-9","2009-06-09","14,8","165","7,9","=","320","0"
"BLAP-9","2009-06-29","19,8","240","8","=","1500","0"
"BLAP-9","2009-08-04","22,1","191","7,6","=","20","0"
"BLAP-9","2009-08-10","22,8","202","7,6","=","21","0"
"BLAP-9","2009-09-01","21","209","8","=","3","0"
"BLAP-9","2009-09-07","21,7","172","8,2","=","2","0"
"BLAP-9","2009-06-02","14,4","149","7,9","=","120","-1"
"BLAP-9","2009-07-19","20,8","222","8","=","72","-1"
"BLAP-9","2009-08-16","25,8","218","7,9","=","13","-1"
"BLAP-9","2009-08-26","24","220","7,7","=","20","-1"
"BLAP-9","2009-09-23","19,2","237","7,7","=","28","-1"
"BLAP-9","2009-05-18","12,9","158","7,9","=","7","-2"
"BLAP-9","2009-05-24","17,1","173","7,9","=","15","-2"
"BLAP-9","2009-06-21","19,4","222","7,8","=","23","-2"
"BLAP-9","2009-07-06","21,7","209","7,9","=","160","-2"
"BLAP-9","2009-07-13","21,5","223","8","=","54","-2"
"FSL-190","2009-06-15","16,4","259","7,8","<","2","1"
"FSL-190","2009-07-29","23,4","266","7,5","=","3","1"
"FSL-190","2009-09-16","20,2","263","7,8","=","3","1"
"FSL-190","2009-05-13","11,5","248","6","=","11","0"
"FSL-190","2009-06-09","14,6","249","7,9","=","11","0"
"FSL-190","2009-06-29","19","264","8","=","3","0"
"FSL-190","2009-07-13","19,6","265","7,8","<","2","0"
"FSL-190","2009-08-04","23,3","262","7,7","=","3","0"
"FSL-190","2009-08-10","22,9","267","7,5","<","2","0"
"FSL-190","2009-09-01","21,1","270","7,9","<","2","0"
"FSL-190","2009-09-07","21,6","265","7,9","=","2","0"
"FSL-190","2009-09-23","19,7","272","7,8","=","5","0"
"FSL-190","2009-06-02","13,8","255","7,7","=","16","-1"
"FSL-190","2009-07-19","20,4","267","7,9","<","2","-1"
"FSL-190","2009-08-16","24,7","263","7,9","=","3","-1"
"FSL-190","2009-08-26","24,1","266","7,7","=","5","-1"
"FSL-190","2009-05-18","11,7","246","7,9","=","7","-2"
"FSL-190","2009-05-24","14,2","258","7,8","=","7","-2"
"FSL-190","2009-06-21","17,1","259","7,7","<","2","-2"
"FSL-190","2009-07-06","19,1","265","7,7","=","2","-2"
"FSL-200","2009-06-15","18,4","191","7,6","=","13","1"
"FSL-200","2009-07-29","24,2","205","7,2","=","23","1"
"FSL-200","2009-09-16","20,2","239","7,7","=","10","1"
"FSL-200","2009-05-13","15,5","163","7,7","=","3","0"
"FSL-200","2009-06-09","15,4","175","8","=","11","0"
"FSL-200","2009-06-29","20,3","229","8","=","440","0"
"FSL-200","2009-07-13","20,4","225","8,1","=","200","0"
"FSL-200","2009-08-04","24,3","201","7,3","=","84","0"
"FSL-200","2009-08-10","24,1","207","7,6","=","40","0"
"FSL-200","2009-09-01","21,2","239","7,5","=","16","0"
"FSL-200","2009-09-07","21,8","228","7,2","=","23","0"
"FSL-200","2009-09-23","19,6","231","7,6","=","92","0"
"FSL-200","2009-06-02","15,3","166","7,4","=","7","-1"
"FSL-200","2009-07-19","21,2","223","7,6","=","10","-1"
"FSL-200","2009-08-16","25,8","220","7,5","=","13","-1"
"FSL-200","2009-08-26","24,3","230","7,6","=","40","-1"
"FSL-200","2009-05-18","13,7","178","8","=","66","-2"
"FSL-200","2009-05-24","16,1","166","7,5","=","2","-2"
"FSL-200","2009-06-21","19,6","217","7,4","=","16","-2"
"FSL-200","2009-07-06","20,2","235","7,9","=","16","-2"
"FSL-300","2009-06-15","17,8","213","7,7","<","2","1"
"FSL-300","2009-07-29","22,9","220","7,3","=","8","1"
"FSL-300","2009-09-16","19,5","267","7,5","<","2","1"
"FSL-300","2009-05-13","13,1","188","7,3","=","2","0"
"FSL-300","2009-06-09","15,2","208","7,9","=","150","0"
"FSL-300","2009-06-29","19,5","253","8","=","2800","0"
"FSL-300","2009-07-13","20,2","235","7,9","=","40","0"
"FSL-300","2009-08-04","23","226","6,9","=","15","0"
"FSL-300","2009-08-10","23,4","232","7,3","=","7","0"
"FSL-300","2009-09-01","21,2","241","7,5","=","5","0"
"FSL-300","2009-09-07","21,4","242","6,9","<","2","0"
"FSL-300","2009-09-23","19,7","257","7,7","=","23","0"
"FSL-300","2009-06-02","14,5","200","7,8","=","5","-1"
"FSL-300","2009-07-19","20,6","242","7,6","=","12","-1"
"FSL-300","2009-08-16","25,4","240","7,4","=","3","-1"
"FSL-300","2009-08-26","23,8","244","7,2","=","15","-1"
"FSL-300","2009-05-18","12,4","205","7,6","=","15","-2"
"FSL-300","2009-05-24","14,8","200","7,3","=","3","-2"
"FSL-300","2009-06-21","18,5","222","7,2","=","5","-2"
"FSL-300","2009-07-06","19,8","225","7,8","=","18","-2"
"FSL-310","2009-06-15","18,7","214","7,9","<","9","1"
"FSL-310","2009-07-29","23,8","222","7,6","=","8","1"
"FSL-310","2009-09-16","19,3","254","7,9","=","5","1"
"FSL-310","2009-05-13","12,9","192","7,2","<","2","0"
"FSL-310","2009-06-09","15","205","8","=","3100","0"
"FSL-310","2009-06-29","19,7","244","8","=","5900","0"
"FSL-310","2009-07-13","20,2","232","8","=","36","0"
"FSL-310","2009-08-04","23,7","237","7,5","=","28","0"
"FSL-310","2009-08-10","23,1","233","7,5","<","2","0"
"FSL-310","2009-09-01","21,1","249","7,6","=","2","0"
"FSL-310","2009-09-07","21,9","248","7,4","=","92","0"
"FSL-310","2009-09-23","19,4","257","7,8","=","10","0"
"FSL-310","2009-06-02","14,6","201","7,9","=","5","-1"
"FSL-310","2009-07-19","20,8","241","7,9","=","7","-1"
"FSL-310","2009-08-16","26,3","236","7,7","=","2","-1"
"FSL-310","2009-08-26","24","244","7,5","=","23","-1"
"FSL-310","2009-05-18","12,8","208","8,1","=","23","-2"
"FSL-310","2009-05-24","17,9","200","7,7","=","3","-2"
"FSL-310","2009-06-21","19,4","228","7,6","=","13","-2"
"FSL-310","2009-07-06","20,2","226","8","=","36","-2"
"FSL-330","2009-07-29","24,3","226","7,8","=","56","1"
"FSL-330","2009-06-15","18,9","220","7,9","=","8","1"
"FSL-330","2009-09-16","19,2","259","8,1","=","390","1"
"FSL-330","2009-06-29","19,7","267","8,1","=","550","0"
"FSL-330","2009-07-13","19,3","230","8,2","=","100","0"
"FSL-330","2009-08-04","24,6","234","7,7","=","58","0"
"FSL-330","2009-08-10","24,2","233","7,9","=","330","0"
"FSL-330","2009-05-13","14,7","196","8,1","<","2","0"
"FSL-330","2009-06-09","15,1","198","8,1","=","42","0"
"FSL-330","2009-09-01","21,6","251","7,8","=","25","0"
"FSL-330","2009-09-07","22,4","223","7,8","=","11","0"
"FSL-330","2009-09-23","19,5","254","7,9","=","44","0"
"FSL-330","2009-07-19","21,6","239","8,2","=","5","-1"
"FSL-330","2009-08-16","25,9","239","7,8","=","28","-1"
"FSL-330","2009-06-02","16","203","8,1","=","13","-1"
"FSL-330","2009-08-26","24,8","243","7,9","=","18","-1"
"FSL-330","2009-06-21","20","228","7,8","=","1000","-2"
"FSL-330","2009-07-06","19,9","232","8","=","530","-2"
"FSL-330","2009-05-18","12,8","212","8,1","=","18","-2"
"FSL-330","2009-05-24","16,6","201","7,9","<","2","-2"
"FSL-340","2009-06-15","17,9","218","8","=","5","1"
"FSL-340","2009-09-16","19","276","8,1","=","8","1"
"FSL-340","2009-05-13","14,4","202","7,9","<","2","0"
"FSL-340","2009-06-09","15,3","211","8,1","=","700","0"
"FSL-340","2009-06-29","19,6","265","8,1","=","1200","0"
"FSL-340","2009-07-13","20,1","229","8,2","=","44","0"
"FSL-340","2009-07-29","23,8","239","8","=","25","0"
"FSL-340","2009-08-04","23,3","206","7,4","=","18","0"
