"Point d'échantillonnage","Date","Température (oC)","Conductivité (µs/cm2)","pH","Signe","Coliformes fécaux (colonies/100mL)","MÉTÉO"
"FSL-200",2005/06/20,"20,2",228,"7,9","=",96,0
"FSL-200",2005/07/05,"24,7",250,"8,6","=",34,0
"FSL-200",2005/05/24,"12,1",220,"8,2","=",22,-1
"FSL-200",2005/05/31,"16,3",227,"8,3","=",16,-1
"FSL-200",2005/08/29,"25,2",255,"7,4","=",46,-1
"FSL-200",2005/07/19,"26,7",256,"8,5","=",120,-2
"FSL-200",2005/07/24,"26,2",261,"8,3","=",96,-2
"FSL-200",2005/08/23,"23,2",256,"8,3","=",42,-2
"FSL-300",2005/05/09,"10,0",198,"8,0","=",8,1
"FSL-300",2005/06/28,"24,2",247,"7,8","=",42,1
"FSL-300",2005/07/12,"24,4",255,"8,1","=",74,1
"FSL-300",2005/08/02,"24,5",260,"8,0","=",44,1
"FSL-300",2005/08/09,"27,9",255,"8,3","=",48,1
"FSL-300",2005/08/15,"25,4",264,"8,3","=",46,1
"FSL-300",2005/09/05,"23,2",,"8,4","=",28,1
"FSL-300",2005/09/13,"22,8",298,"8,1","=",52,1
"FSL-300",2005/05/02,"9,3",129,"8,0","=",40,0
"FSL-300",2005/05/16,"12,5",232,"8,1","=",6,0
"FSL-300",2005/06/06,"22,6",231,"8,3","=",6,0
"FSL-300",2005/06/14,"19,5",253,"7,8","=",3100,0
"FSL-300",2005/06/20,"20,2",226,"7,6","=",170,0
"FSL-300",2005/07/05,"25,0",250,"8,3","=",900,0
"FSL-300",2005/05/24,"12,6",242,"8,1","=",10,-1
"FSL-300",2005/05/31,"15,2",240,"8,1","=",10,-1
"FSL-300",2005/08/29,"26,0",258,"7,9","=",110,-1
"FSL-300",2005/07/19,"25,6",257,"8,4","=",68,-2
"FSL-300",2005/07/24,"24,0",263,"8,2","=",120,-2
"FSL-300",2005/08/23,"24,0",257,"8,4","=",38,-2
"FSL-310",2005/05/09,"12,0",204,"8,1","=",6,1
"FSL-310",2005/06/28,"25,6",248,"7,9","=",16,1
"FSL-310",2005/07/12,"27,6",252,"8,3","=",98,1
"FSL-310",2005/08/02,"25,9",260,"8,4","=",36,1
"FSL-310",2005/08/09,"27,5",261,"8,4","=",32,1
"FSL-310",2005/08/15,"25,4",271,"8,3","=",220,1
"FSL-310",2005/09/05,"23,4",,"7,9","=",74,1
"FSL-310",2005/09/13,"23,7",283,"8,1","=",28,1
"FSL-310",2005/05/02,"9,3",195,"8,0","=",22,0
"FSL-310",2005/05/16,"12,9",230,"8,1","=",24,0
"FSL-310",2005/06/06,"20,0",250,"8,3","=",26,0
"FSL-310",2005/06/14,"19,1",254,"7,7","=",4000,0
"FSL-310",2005/06/20,"21,0",228,"7,8","=",150,0
"FSL-310",2005/07/05,"24,6",260,"8,6","=",800,0
"FSL-310",2005/05/24,"12,3",240,"8,1","=",6,-1
"FSL-310",2005/05/31,"16,3",246,"8,1","=",4,-1
"FSL-310",2005/08/29,"26,4",262,"8,1","=",110,-1
"FSL-310",2005/07/19,"26,9",261,"8,5","=",64,-2
"FSL-310",2005/07/24,"24,2",260,"8,3","=",82,-2
"FSL-310",2005/08/23,"23,4",262,"8,5","=",28,-2
"FSL-330",2005/05/09,"11,8",204,"8,1","=",4,1
"FSL-330",2005/06/28,"26,7",249,"8,2","=",14,1
"FSL-330",2005/07/12,"25,0",258,"8,6","=",38,1
"FSL-330",2005/08/02,"25,9",256,"8,5","=",28,1
"FSL-330",2005/08/09,"27,0",259,"8,5","=",38,1
"FSL-330",2005/08/15,"27,5",260,,"=",34,1
"FSL-330",2005/09/05,"24,4",,"7,9","=",200,1
"FSL-330",2005/09/13,"23,7",284,"8,1","=",20,1
"FSL-330",2005/05/02,"8,6",190,"8,0","=",16,0
"FSL-330",2005/05/16,"12,6",243,"8,1","=",30,0
"FSL-330",2005/06/06,"20,4",248,"8,4","=",6,0
"FSL-330",2005/06/14,"19,2",266,"7,7","=",3300,0
"FSL-330",2005/06/20,"21,6",234,"7,8","=",170,0
"FSL-330",2005/07/05,"24,8",258,"8,7","=",500,0
"FSL-330",2005/07/19,"25,8",257,"8,9","=",92,0
"FSL-330",2005/05/24,"12,1",240,"8,2","=",24,-1
"FSL-330",2005/05/31,"17,4",244,"8,2","=",6,-1
"FSL-330",2005/08/29,"26,6",258,"8,2","=",190,-1
"FSL-330",2005/07/24,"23,9",263,"8,7","=",94,-2
"FSL-330",2005/08/23,"21,9",270,"8,4","=",28,-2
"FSL-340",2005/05/09,"14,0",206,"8,1","=",2,1
"FSL-340",2005/06/28,"27,2",246,"8,0","=",24,1
"FSL-340",2005/07/12,"26,0",254,"8,6","=",60,1
"FSL-340",2005/08/02,"25,8",261,,"=",42,1
"FSL-340",2005/08/09,"27,5",259,"8,5","=",44,1
"FSL-340",2005/08/15,"26,1",266,"8,5","=",44,1
"FSL-340",2005/09/05,"22,7",,"8,1","=",56,1
"FSL-340",2005/09/13,"24,6",276,"8,2","=",76,1
"FSL-340",2005/05/02,"8,9",188,"8,1","=",8,0
"FSL-340",2005/05/16,"13,1",239,"8,1","=",4,0
"FSL-340",2005/06/06,"19,2",241,"8,4","=",64,0
"FSL-340",2005/06/14,"19,7",265,"7,7","=",5000,0
"FSL-340",2005/06/20,"21,5",227,"7,8","=",300,0
"FSL-340",2005/07/05,"24,5",259,"8,7","=",560,0
"FSL-340",2005/07/19,"25,9",259,"8,7","=",220,0
"FSL-340",2005/05/24,"12,8",248,"8,1","=",50,-1
"FSL-340",2005/05/31,"17,0",244,"8,2","=",18,-1
"FSL-340",2005/08/29,"27,7",257,"8,3","=",92,-1
"FSL-340",2005/07/24,"24,0",263,"8,6","=",64,-2
"FSL-340",2005/08/23,"20,7",276,"8,3","=",32,-2
"FSL-360",2005/05/09,"11,6",207,"8,1","=",26,1
"FSL-360",2005/06/28,"27,6",245,"7,9","=",6,1
"FSL-360",2005/07/12,"26,9",262,"8,6","=",20,1
"FSL-360",2005/08/02,"26,5",255,"8,5","=",16,1
"FSL-360",2005/08/09,"28,3",251,,"=",10,1
"FSL-360",2005/08/15,"27,3",258,"7,3","=",8,1
"FSL-360",2005/09/05,"23,8",,"8,1","=",56,1
"FSL-360",2005/09/13,"24,2",284,"8,1","=",270,1
"FSL-360",2005/05/02,"9,1",200,"8,1","=",38,0
"FSL-360",2005/05/16,"12,7",239,"8,2","=",230,0
"FSL-360",2005/06/06,"21,5",251,"8,4","=",100,0
"FSL-360",2005/06/14,"19,6",265,"7,7","=",6000,0
"FSL-360",2005/06/20,"21,0",233,"7,8","=",240,0
"FSL-360",2005/07/05,"24,8",255,"8,7","=",200,0
"FSL-360",2005/07/19,"26,0",259,"8,7","=",110,0
"FSL-360",2005/05/24,"13,0",247,"8,2","=",90,-1
"FSL-360",2005/05/31,"18,1",257,"8,2","=",200,-1
"FSL-360",2005/08/29,"27,7",249,"8,4","=",16,-1
"FSL-360",2005/07/24,"24,6",263,"8,6","=",90,-2
"FSL-360",2005/08/23,"20,7",274,"8,5","=",68,-2
"FSL-380",2005/05/09,"17,0",212,"8,8","=",6,1
"FSL-380",2005/06/28,"27,2",248,"8,1","=",32,1
"FSL-380",2005/07/12,"26,8",272,"8,7","=",90,1
"FSL-380",2005/08/02,"26,2",258,,"=",88,1
"FSL-380",2005/08/09,"27,9",256,,"=",870,1
"FSL-380",2005/08/15,"27,0",257,"8,1","=",150,1
"FSL-380",2005/09/05,"23,4",,"8,2","=",140,1
"FSL-380",2005/09/13,"24,1",286,"8,3","=",390,1
"FSL-380",2005/05/02,"9,6",212,"8,0","=",30,0
"FSL-380",2005/05/16,"13,7",245,"8,1","=",76,0
"FSL-380",2005/06/06,"22,2",252,"8,4","=",20,0
"FSL-380",2005/06/14,"19,1",265,"7,7",">",6000,0
"FSL-380",2005/06/20,"21,9",260,"7,8","=",40,0
"FSL-380",2005/07/05,"24,9",264,"8,8","=",150,0
"FSL-380",2005/05/24,"13,9",246,"8,2","=",110,-1
"FSL-380",2005/05/31,"18,8",256,"8,3","=",32,-1
"FSL-380",2005/08/29,"26,1",262,,"=",120,-1
"FSL-380",2005/07/19,"25,8",266,"8,8","=",580,-2
"FSL-380",2005/07/24,"27,3",265,"8,7","=",160,-2
"FSL-380",2005/08/23,"21,2",270,"8,7","=",120,-2
"FSL-400",2005/05/09,"13,6",219,"8,8","=",290,1
"FSL-400",2005/06/28,"27,8",332,"8,2","=",1400,1
"FSL-400",2005/07/12,"29,5",344,"9,1","=",500,1
"FSL-400",2005/08/02,"27,9",456,,"=",770,1
"FSL-400",2005/08/09,"30,8",383,,"=",80,1
"FSL-400",2005/08/15,"26,2",421,"9,0","=",110,1
"FSL-400",2005/09/05,"24,8",,"8,0","=",13000,1
"FSL-400",2005/09/13,"25,3",332,"8,2","=",480,1
"FSL-400",2005/05/02,"9,3",200,"8,0","=",40,0
"FSL-400",2005/05/16,"13,9",265,"8,1","=",570,0
"FSL-400",2005/06/06,"21,6",294,"8,5","=",3000,0
"FSL-400",2005/06/14,"18,7",306,"7,7","=",30000,0
"FSL-400",2005/06/20,"20,8",259,"7,8","=",1400,0
"FSL-400",2005/07/05,"25,0",341,"9,0","=",3100,0
"FSL-400",2005/07/19,"31,4",525,"8,7","=",1200,0
"FSL-400",2005/05/24,"13,9",250,"8,1","=",240,-1
"FSL-400",2005/05/31,"18,0",280,"8,3","=",340,-1
"FSL-400",2005/08/29,"27,4",394,,"=",790,-1
"FSL-400",2005/07/24,"26,7",438,"8,5","=",23000,-2
"FSL-400",2005/08/23,"21,4",432,"8,5","=",760,-2
"FSL-420",2005/05/09,"12,9",209,"8,6","=",78,1
"FSL-420",2005/06/28,"26,7",265,"8,4","=",270,1
"FSL-420",2005/07/12,"28,7",267,"9,1","=",23000,1
"FSL-420",2005/08/02,"27,6",295,,"=",24000,1
"FSL-420",2005/08/09,"28,3",278,,">",600000,1
"FSL-420",2005/08/15,"26,0",311,"7,3","=",62000,1
"FSL-420",2005/09/05,"25,0",,"8,2",">",60000,1
"FSL-420",2005/09/13,"25,3",299,"8,3","=",24000,1
"FSL-420",2005/05/02,"9,1",198,"8,0","=",10,0
"FSL-420",2005/05/16,"14,0",236,"8,1","=",100,0
"FSL-420",2005/06/06,"20,5",268,"8,4","=",210,0
"FSL-420",2005/06/14,"18,9",271,"7,7",">",6000,0
"FSL-420",2005/06/20,"21,6",236,"7,9","=",900,0
"FSL-420",2005/07/05,"26,0",285,"9,1",">",6000,0
"FSL-420",2005/07/19,"28,0",267,"8,9","=",140000,0
"FSL-420",2005/05/24,"13,2",244,"8,2","=",70,-1
"FSL-420",2005/05/31,"17,3",252,"8,3","=",1300,-1
"FSL-420",2005/08/29,"26,0",267,,"=",6000,-1
"FSL-420",2005/07/24,"26,7",268,"8,6","=",150000,-2
"FSL-420",2005/08/23,"28,0",291,"8,2",">",60000,-2
"FSL-425",2005/05/09,"13,8",220,"8,4","=",46,1
"FSL-425",2005/06/28,"27,7",251,"8,5","=",130,1
"FSL-425",2005/07/12,"26,7",254,"9,3","=",100,1
"FSL-425",2005/08/02,"26,6",253,,"=",210,1
"FSL-425",2005/08/09,"28,6",254,,"=",140,1
"FSL-425",2005/08/15,"28,1",262,"7,0","=",110,1
"FSL-425",2005/09/05,"24,0",,"8,2","=",1900,1
"FSL-425",2005/09/13,"25,1",280,"8,3","=",370,1
"FSL-425",2005/05/02,"9,2",167,"8,0","=",82,0
"FSL-425",2005/05/16,"14,3",126,"8,1","=",90,0
"FSL-425",2005/06/06,"22,7",259,"8,4","=",250,0
"FSL-425",2005/06/14,"18,5",266,"7,7",">",6000,0
"FSL-425",2005/06/20,"21,5",240,"7,9","=",450,0
"FSL-425",2005/07/05,"25,3",252,"9,1","=",800,0
"FSL-425",2005/07/19,"27,3",247,,"=",430,0
"FSL-425",2005/05/24,"13,8",244,"8,2","=",100,-1
"FSL-425",2005/05/31,"19,3",267,"8,2","=",150,-1
"FSL-425",2005/08/29,"26,4",261,,"=",350,-1
"FSL-425",2005/07/24,"25,4",257,"8,8","=",1700,-2
"FSL-425",2005/08/23,"21,4",274,"8,3","=",340,-2
"FSL-430",2005/05/09,"13,9",204,"8,4","=",52,1
"FSL-430",2005/06/28,"27,8",250,"8,4","=",92,1
"FSL-430",2005/07/12,"31,6",244,"8,9","=",210,1
"FSL-430",2005/08/02,"27,7",232,,"=",78,1
"FSL-430",2005/08/09,"31,1",245,,"=",90,1
"FSL-430",2005/08/15,"27,1",275,"7,3","=",100,1
"FSL-430",2005/09/05,"24,6",,"8,2","=",320,1
"FSL-430",2005/09/13,"25,9",286,"8,5","=",160,1
"FSL-430",2005/05/02,"9,2",195,"8,0","=",90,0
"FSL-430",2005/05/16,"13,0",232,"8,2","=",80,0
"FSL-430",2005/06/06,"22,4",251,"8,5","=",58,0
"FSL-430",2005/06/14,"18,1",267,"7,7","=",4000,0
"FSL-430",2005/06/20,"22,7",245,"7,8","=",360,0
"FSL-430",2005/07/05,"26,4",244,"9,4","=",98,0
"FSL-430",2005/07/19,"30,9",204,,"=",42,0
"FSL-430",2005/05/24,"15,2",240,"8,1","=",36,-1
"FSL-430",2005/05/31,"17,7",253,"8,3","=",70,-1
"FSL-430",2005/08/29,"27,0",273,"7,2","=",230,-1
"FSL-430",2005/07/24,"29,1",235,"8,8","=",160,-2
"FSL-430",2005/08/23,"22,0",288,"8,3","=",190,-2
"FSL-460",2005/05/09,"15,7",207,"8,4","=",26,1
"FSL-460",2005/06/28,"26,0",264,"8,2","=",3200,1
"FSL-460",2005/07/12,"28,1",261,"8,8","=",1100,1
"FSL-460",2005/08/02,"24,8",270,,"=",610,1
"FSL-460",2005/08/09,"26,2",272,,"=",640,1
"FSL-460",2005/08/15,"25,4",277,"8,0","=",450,1
"FSL-460",2005/09/05,"23,1",,"8,0","=",1000,1
"FSL-460",2005/09/13,"24,5",295,"8,4","=",530,1
"FSL-460",2005/05/02,"9,5",198,"8,0","=",10,0
"FSL-460",2005/05/16,"15,0",242,"8,2","=",120,0
"FSL-460",2005/06/06,"20,6",256,"8,4","=",4300,0
"FSL-460",2005/06/14,"19,0",267,"7,6","=",4400,0
"FSL-460",2005/06/20,"22,7",239,"7,9","=",1600,0
"FSL-460",2005/07/05,"25,0",273,"9,1","=",1300,0
"FSL-460",2005/07/19,"27,2",264,"9,1","=",400,0
"FSL-460",2005/05/24,"14,5",242,"8,2","=",34,-1
"FSL-460",2005/05/31,"19,2",241,"8,2","=",420,-1
"FSL-460",2005/08/29,"25,8",270,"8,0","=",640,-1
"FSL-460",2005/07/24,"26,3",262,"8,7","=",1300,-2
"FSL-460",2005/08/23,"21,8",275,"8,3","=",390,-2
"FSL-480",2005/05/09,"12,9",211,"8,4","=",70,1
"FSL-480",2005/06/28,"25,3",272,"8,1","=",250,1
"FSL-480",2005/07/12,"27,5",312,"8,7","=",430,1
"FSL-480",2005/08/02,"25,9",416,"8,3","=",250,1
"FSL-480",2005/08/09,"27,6",310,"8,5","=",200,1
"FSL-480",2005/08/15,"27,7",331,"8,1","=",180,1
"FSL-480",2005/09/05,"24,2",,"8,1","=",260,1
"FSL-480",2005/09/13,"23,3",463,"8,1","=",320,1
"FSL-480",2005/05/02,"9,8",202,"7,9","=",40,0
"FSL-480",2005/05/16,"14,2",237,"8,2","=",110,0
"FSL-480",2005/06/06,"19,3",255,"8,5","=",370,0
"FSL-480",2005/06/14,"19,0",268,"7,6","=",3200,0
"FSL-480",2005/06/20,"22,1",239,"7,9","=",1100,0
"FSL-480",2005/07/05,"25,1",280,"9,0","=",1700,0
"FSL-480",2005/07/19,"30,4",319,"8,9","=",340,0
"FSL-480",2005/05/24,"13,8",249,"8,2","=",94,-1
"FSL-480",2005/05/31,"17,1",253,"8,3","=",90,-1
"FSL-480",2005/08/29,"27,7",278,"8,3","=",440,-1
"FSL-480",2005/07/24,"23,9",560,"8,4","=",1700,-2
"FSL-480",2005/08/23,"21,7",148,"8,3","=",160,-2
"FSL-490",2005/05/09,"11,8",201,"8,4","=",86,1
"FSL-490",2005/06/28,"25,3",185,"8,0","=",120,1
"FSL-490",2005/07/12,"26,8",264,"8,7","=",1000,1
"FSL-490",2005/08/02,"24,7",242,"8,4","=",140,1
"FSL-490",2005/08/09,"26,6",262,"8,5","=",240,1
"FSL-490",2005/08/15,"24,3",252,"8,2","=",520,1
"FSL-490",2005/09/05,"23,2",,"8,0","=",450,1
"FSL-490",2005/09/13,"22,9",284,"8,4","=",170,1
"FSL-490",2005/05/02,"9,1",187,"8,0","=",40,0
"FSL-490",2005/05/16,"12,6",79,"8,3","=",80,0
"FSL-490",2005/06/06,"20,2",244,"8,4","=",180,0
"FSL-490",2005/06/14,"19,5",261,"7,6","=",2500,0
"FSL-490",2005/06/20,"21,1",233,"7,9","=",800,0
"FSL-490",2005/07/05,"25,5",257,"9,0","=",660,0
"FSL-490",2005/07/19,"29,4",255,"8,8","=",280,0
"FSL-490",2005/05/24,"12,7",245,"8,2","=",100,-1
"FSL-490",2005/05/31,"16,1",248,"8,3","=",76,-1
"FSL-490",2005/08/29,"26,7",264,"8,3","=",290,-1
"FSL-490",2005/07/24,"25,2",262,"8,4","=",530,-2
"FSL-490",2005/08/23,"21,7",271,"8,3","=",130,-2
"FSL-500",2005/05/09,"13,9",114,"8,4","=",20,1
"FSL-500",2005/06/28,"27,0",247,"8,1","=",570,1
"FSL-500",2005/07/12,"27,8",250,"8,6","=",1100,1
"FSL-500",2005/08/02,"25,6",265,"8,4","=",580,1
"FSL-500",2005/08/09,"27,3",264,,"=",520,1
"FSL-500",2005/08/15,"25,0",204,"8,3","=",550,1
"FSL-500",2005/09/05,"23,3",,"8,0","=",1000,1
"FSL-500",2005/09/13,"22,8",290,"8,2","=",1300,1
"FSL-500",2005/05/02,"9,5",195,"7,9","=",60,0
"FSL-500",2005/05/16,"13,8",111,"8,3","=",70,0
"FSL-500",2005/06/06,"21,4",241,"8,3","=",580,0
"FSL-500",2005/06/14,"19,3",217,"7,4","=",38000,0
"FSL-500",2005/06/20,"20,6",238,"7,9","=",1400,0
"FSL-500",2005/07/05,"25,8",257,"8,9","=",340,0
"FSL-500",2005/07/19,"30,8",286,"8,6","=",900,0
"FSL-500",2005/05/24,"12,6",242,"8,2","=",290,-1
"FSL-500",2005/05/31,"16,4",246,"8,2","=",400,-1
"FSL-500",2005/08/29,"24,6",269,"8,4","=",1900,-1
"FSL-500",2005/07/24,"24,9",264,"8,5","=",2000,-2
"FSL-500",2005/08/23,"21,6",177,"8,3","=",1500,-2
"IBIZ-1.5",2005/05/10,"14,3",115,"7,7","=",12,1
"IBIZ-1.5",2005/08/01,"26,0",103,"8,5","=",72,1
"IBIZ-1.5",2005/09/07,"25,3",177,"8,6","=",18,1
"IBIZ-1.5",2005/09/12,"26,1",215,"8,2","=",40,1
"IBIZ-1.5",2005/05/30,"16,3",83,"8,0","=",14,0
"IBIZ-1.5",2005/07/17,"26,8",96,"8,3","=",590,0
"IBIZ-1.5",2005/08/16,"27,0",97,"8,0","=",140,0
"IBIZ-1.5",2005/08/28,"28,1",114,,"=",120,0
"IBIZ-1.5",2005/06/21,"23,4",110,"7,7","=",180,-1
"IBIZ-1.5",2005/07/10,"27,8",103,"8,3","=",210,-1
"IBIZ-1.5",2005/07/26,"24,2",93,"8,3","=",38,-1
"IBIZ-1.5",2005/08/21,"26,5",91,"7,7","=",490,-1
"IBIZ-1.5",2005/05/04,"8,2",98,"7,8","=",14,-2
"IBIZ-1.5",2005/05/18,"13,8",85,"7,9","=",2,-2
"IBIZ-1.5",2005/05/25,"15,7",91,"8,1","=",4,-2
"IBIZ-1.5",2005/06/08,"20,7",88,"7,8","=",36,-2
"IBIZ-1.5",2005/06/12,"26,1",87,"7,9","=",78,-2
"IBIZ-1.5",2005/06/26,"24,7",137,"7,6","=",120,-2
"IBIZ-1.5",2005/07/04,"27,9",105,"7,9","=",76,-2
"IBIZ-1.5",2005/08/07,"28,3",101,"8,6","=",510,-2
"IBIZ-10.5",2005/05/10,"17,1",117,"7,7","=",2,1
"IBIZ-10.5",2005/08/01,"26,7",119,,"=",76,1
"IBIZ-10.5",2005/09/07,"24,3",174,"8,6","=",110,1
"IBIZ-10.5",2005/09/12,"25,1",193,"7,9","=",30,1
"IBIZ-10.5",2005/05/30,"19,6",123,"7,9","=",8,0
"IBIZ-10.5",2005/07/17,"27,2",134,"8,6","=",4200,0
"IBIZ-10.5",2005/08/16,"26,6",104,"7,1","=",12,0
"IBIZ-10.5",2005/08/28,"26,0",117,"8,1","=",78,0
"IBIZ-10.5",2005/06/21,"23,4",175,"7,6","=",120,-1
"IBIZ-10.5",2005/07/10,"28,8",166,"8,3","=",290,-1
"IBIZ-10.5",2005/07/26,"24,5",98,,"=",20,-1
"IBIZ-10.5",2005/08/21,"25,3",128,"8,1","=",1400,-1
"IBIZ-10.5",2005/05/04,"9,6",274,"7,6","=",10,-2
"IBIZ-10.5",2005/05/18,"15,8",222,"7,8","=",12,-2
"IBIZ-10.5",2005/05/25,"15,8",94,"8,0","=",2,-2
"IBIZ-10.5",2005/06/08,"19,8",131,"7,7","=",16,-2
"IBIZ-10.5",2005/06/12,"31,2",119,"8,5","=",8,-2
"IBIZ-10.5",2005/06/26,"27,5",187,"7,6","=",76,-2
"IBIZ-10.5",2005/07/04,"26,5",99,"8,6","=",2,-2
"IBIZ-10.5",2005/08/07,"28,3",125,,"=",80,-2
"IBIZ-11.5",2005/05/10,"16,9",278,"7,6","=",510,1
"IBIZ-11.5",2005/08/01,"25,8",118,,"=",170,1
"IBIZ-11.5",2005/09/07,"25,9",101,"8,9","=",34,1
"IBIZ-11.5",2005/09/12,"25,5",120,"8,5","=",4,1
"IBIZ-11.5",2005/05/30,"19,3",118,"8,1","=",570,0
"IBIZ-11.5",2005/07/17,"27,3",102,"8,6","=",3700,0
"IBIZ-11.5",2005/08/16,"30,1",97,"8,5","=",52,0
"IBIZ-11.5",2005/08/28,"27,6",111,,"<",10,0
"IBIZ-11.5",2005/06/21,"24,4",167,"7,6","=",700,-1
"IBIZ-11.5",2005/07/10,"29,7",124,"8,4","=",1600,-1
"IBIZ-11.5",2005/07/26,"24,9",108,"8,4","=",50,-1
"IBIZ-11.5",2005/08/21,"25,7",130,"8,2","=",3500,-1
"IBIZ-11.5",2005/05/04,"8,7",130,"7,9","=",10,-2
"IBIZ-11.5",2005/05/18,"15,5",124,"8,1","=",10,-2
"IBIZ-11.5",2005/05/25,"17,9",123,"8,2","=",4,-2
"IBIZ-11.5",2005/06/08,"20,2",97,"8,0","=",22,-2
"IBIZ-11.5",2005/06/12,"30,6",96,"8,5","=",120,-2
"IBIZ-11.5",2005/06/26,"27,7",167,"7,8","=",1200,-2
"IBIZ-11.5",2005/07/04,"29,3",110,"8,3","=",20,-2
"IBIZ-11.5",2005/08/07,"29,3",103,,"=",12,-2
"IBIZ-13",2005/05/10,"14,8",95,"7,9","<",2,1
"IBIZ-13",2005/08/01,"27,2",117,,"=",90,1
"IBIZ-13",2005/09/07,"26,5",128,"9,0","=",2,1
"IBIZ-13",2005/09/12,"26,8",118,"8,7","=",2,1
"IBIZ-13",2005/05/30,"17,0",83,"8,3","=",16,0
"IBIZ-13",2005/07/17,"27,4",108,"8,6","=",600,0
"IBIZ-13",2005/08/16,"27,0",95,"7,5","=",62,0
"IBIZ-13",2005/08/28,"28,3",122,"8,0","=",110,0
"IBIZ-13",2005/06/21,"23,4",105,"7,7","=",60,-1
"IBIZ-13",2005/07/10,"28,3",105,"8,7","=",60,-1
"IBIZ-13",2005/07/26,"25,1",102,,"=",60,-1
"IBIZ-13",2005/08/21,"26,6",96,"8,9","=",130,-1
"IBIZ-13",2005/05/04,"9,7",93,"7,8","=",6,-2
"IBIZ-13",2005/05/18,"13,4",86,"8,2","=",2,-2
"IBIZ-13",2005/05/25,"15,8",83,"8,3","=",8,-2
"IBIZ-13",2005/06/08,"19,5",85,"7,9","=",8,-2
"IBIZ-13",2005/06/12,"25,9",89,"8,4","=",78,-2
"IBIZ-13",2005/06/26,"25,3",130,"7,8","=",24,-2
"IBIZ-13",2005/07/04,"27,7",100,"8,2","=",90,-2
"IBIZ-13",2005/08/07,"29,3",103,,"=",18,-2
"IBIZ-13.5",2005/05/10,"16,6",106,"7,8","=",8,1
"IBIZ-13.5",2005/08/01,"26,0",128,,"=",40,1
"IBIZ-13.5",2005/09/07,"26,7",116,"9,0","=",4,1
"IBIZ-13.5",2005/09/12,"27,2",105,"8,7","=",8,1
"IBIZ-13.5",2005/05/30,"18,3",125,"8,1","=",110,0
"IBIZ-13.5",2005/07/17,"27,9",105,"8,6","=",500,0
"IBIZ-13.5",2005/08/16,"26,9",101,"7,6","=",38,0
"IBIZ-13.5",2005/08/28,"28,1",140,"9,1","=",250,0
"IBIZ-13.5",2005/06/21,"25,2",124,"7,7","=",1200,-1
"IBIZ-13.5",2005/07/10,"30,4",127,"8,5","=",410,-1
"IBIZ-13.5",2005/07/26,"24,8",119,,"=",270,-1
"IBIZ-13.5",2005/08/21,"25,8",93,"7,4","=",3800,-1
"IBIZ-13.5",2005/05/04,,,,,,-2
"IBIZ-13.5",2005/05/18,"15,6",132,"8,0","=",8,-2
"IBIZ-13.5",2005/05/25,"16,7",87,"8,2","=",10,-2
"IBIZ-13.5",2005/06/08,"20,7",91,"7,9","=",10,-2
"IBIZ-13.5",2005/06/12,"30,4",114,"8,3","=",250,-2
"IBIZ-13.5",2005/06/26,"25,1",138,"7,8","=",70,-2
"IBIZ-13.5",2005/07/04,"30,0",103,"8,1","=",52,-2
"IBIZ-13.5",2005/08/07,"29,0",103,,"=",18,-2
"IBIZ-14",2005/05/10,"17,0",94,"7,8","=",2,1
"IBIZ-14",2005/08/01,"25,4",96,,"=",6,1
"IBIZ-14",2005/09/07,"24,4",80,"9,0","=",14,1
"IBIZ-14",2005/09/12,"24,0",83,"8,8","=",6,1
"IBIZ-14",2005/05/30,"17,0",81,"8,2","=",2,0
"IBIZ-14",2005/07/17,"27,9",93,"8,4","=",760,0
"IBIZ-14",2005/08/16,"26,5",84,"7,7","=",6,0
"IBIZ-14",2005/08/28,"26,5",84,"8,1","=",26,0
"IBIZ-14",2005/06/21,"23,8",101,"7,7","=",80,-1
"IBIZ-14",2005/07/10,"28,7",97,"8,5","=",200,-1
"IBIZ-14",2005/07/26,"25,2",94,,"=",8,-1
"IBIZ-14",2005/08/21,"26,7",77,"7,4","=",10,-1
"IBIZ-14",2005/05/04,,,,,,-2
"IBIZ-14",2005/05/18,"13,5",87,"8,1","=",4,-2
"IBIZ-14",2005/05/25,"16,8",87,"8,2","=",2,-2
"IBIZ-14",2005/06/08,"20,3",82,"7,9","=",2,-2
"IBIZ-14",2005/06/12,"26,2",84,"8,3","=",4,-2
"IBIZ-14",2005/06/26,"27,2",135,"7,7","=",70,-2
"IBIZ-14",2005/07/04,"28,4",102,"8,2","=",70,-2
"IBIZ-14",2005/08/07,"28,0",92,,"=",8,-2
"IBIZ-15",2005/05/10,"15,9",104,"7,7","=",10,1
"IBIZ-15",2005/08/01,"24,9",94,"8,4","=",100,1
"IBIZ-15",2005/09/07,"24,8",85,"8,8","=",22,1
"IBIZ-15",2005/09/12,"25,3",93,"8,6","=",14,1
"IBIZ-15",2005/05/30,"16,4",90,"8,2","=",400,0
"IBIZ-15",2005/07/17,"27,6",90,"8,2","=",300,0
"IBIZ-15",2005/08/16,"26,3",86,"7,7","=",40,0
"IBIZ-15",2005/08/28,"26,9",79,"7,6","=",88,0
"IBIZ-15",2005/06/21,"23,7",112,"7,7","=",120,-1
"IBIZ-15",2005/07/10,"27,3",103,"8,4","=",510,-1
"IBIZ-15",2005/07/26,"24,8",100,"8,4","=",38,-1
"IBIZ-15",2005/08/21,"26,1",80,"7,6","=",270,-1
