"Point d'échantillonnage","Date","Température (oC)","Conductivité (µs/cm2)","pH","Signe","Coliformes fécaux (colonies/100mL)","MÉTÉO"
"FSL-190",2006/07/04,"24,4",272,"7,9","=",18,0
"FSL-190",2006/07/18,"25,5",280,"8,1","=",24,0
"FSL-190",2006/08/01,"25,7",281,"8,0","=",150,0
"FSL-190",2006/09/04,"18,5",295,"8,0","=",20,0
"FSL-190",2006/07/24,"25,0",281,"8,0","=",8,-1
"FSL-190",2006/08/22,"24,0",282,"8,0","=",12,-1
"FSL-190",2006/08/28,"19,9",290,"8,0","=",240,-1
"FSL-190",2006/05/08,"12,1",279,"8,8","=",14,-2
"FSL-190",2006/05/23,"11,7",210,"8,2","=",360,-2
"FSL-190",2006/06/05,"17,8",275,"7,9","=",2,-2
"FSL-190",2006/06/13,"17,9",277,"7,9","=",48,-2
"FSL-200",2006/05/30,"20,6",215,"7,6","=",32,1
"FSL-200",2006/06/19,"23,0",247,"7,8","=",16,1
"FSL-200",2006/07/10,"26,6",237,"7,9","=",12,1
"FSL-200",2006/08/08,"25,0",226,"7,2","=",30,1
"FSL-200",2006/08/14,"23,3",244,"7,7","=",30,1
"FSL-200",2006/09/11,"19,7",257,"7,6","=",12,1
"FSL-200",2006/09/18,"23,6",205,"6,2","=",22,1
"FSL-200",2006/05/15,"14,1",202,"7,9","=",48,0
"FSL-200",2006/06/27,"22,9",255,"7,8","=",160,0
"FSL-200",2006/07/04,"24,7",250,"7,7","=",28,0
"FSL-200",2006/07/18,"27,3",250,"7,9","=",52,0
"FSL-200",2006/08/01,"27,2",241,"7,7","=",170,0
"FSL-200",2006/09/04,"18,7",259,"7,8","=",46,0
"FSL-200",2006/07/24,"25,8",256,"7,8","=",32,-1
"FSL-200",2006/08/22,"25,7",243,"7,1","=",12,-1
"FSL-200",2006/08/28,"20,7",251,"7,9","=",520,-1
"FSL-200",2006/05/08,"16,3",170,"8,5","<",2,-2
"FSL-200",2006/05/23,"12,2",203,"8,0","=",110,-2
"FSL-200",2006/06/05,"20,5",230,"7,4","=",24,-2
"FSL-200",2006/06/13,"19,5",232,"7,7","=",600,-2
"FSL-300",2006/05/30,"18,0",236,"6,8","=",20,1
"FSL-300",2006/06/19,"23,1",246,"7,8","=",12,1
"FSL-300",2006/07/10,"24,0",254,"7,7","=",20,1
"FSL-300",2006/08/08,"26,3",241,"7,8","=",38,1
"FSL-300",2006/08/14,"23,5",257,"7,9","=",22,1
"FSL-300",2006/09/11,"18,3",268,"7,7","=",16,1
"FSL-300",2006/09/18,"19,4",262,"7,5","=",22,1
"FSL-300",2006/05/15,"13,4",231,"7,9","=",110,0
"FSL-300",2006/06/27,"22,7",257,"7,8","=",3500,0
"FSL-300",2006/07/04,"26,3",236,"8,0","=",180,0
"FSL-300",2006/07/18,"25,9",261,"7,9","=",140,0
"FSL-300",2006/08/01,"26,4",252,"7,8","=",1700,0
"FSL-300",2006/09/04,"19,2",266,"7,8","=",14,0
"FSL-300",2006/07/24,"25,6",261,"7,9","=",6,-1
"FSL-300",2006/08/22,"23,9",261,"7,1","=",48,-1
"FSL-300",2006/08/28,"19,9",269,"8,0","=",320,-1
"FSL-300",2006/05/08,"14,3",209,"8,4","=",22,-2
"FSL-300",2006/05/23,"14,3",216,"8,0","=",62,-2
"FSL-300",2006/06/05,"19,8",225,"7,2","=",10,-2
"FSL-300",2006/06/13,"18,6",243,"7,9","=",28,-2
"FSL-310",2006/05/30,"20,1",120,"7,7","=",12,1
"FSL-310",2006/06/19,"21,1",262,"8,1","=",12,1
"FSL-310",2006/07/10,"26,7",251,"7,9","=",32,1
"FSL-310",2006/08/08,"25,9",247,"7,9","=",52,1
"FSL-310",2006/08/14,"24,1",258,"8,1","=",24,1
"FSL-310",2006/09/11,"20,0",264,"8,0","=",22,1
"FSL-310",2006/09/18,"23,1",250,"7,7","=",24,1
"FSL-310",2006/05/15,"15,4",227,"7,9","=",84,0
"FSL-310",2006/06/27,"24,7",255,"8,1","=",2300,0
"FSL-310",2006/07/04,"24,7",242,"7,9","=",320,0
"FSL-310",2006/07/18,"26,1",260,"8,1","=",290,0
"FSL-310",2006/08/01,"28,1",251,"8,0","=",2500,0
"FSL-310",2006/09/04,"18,8",268,"8,0","=",52,0
"FSL-310",2006/07/24,"26,6",263,"8,0","=",2,-1
"FSL-310",2006/08/22,"25,2",261,"7,8","=",220,-1
"FSL-310",2006/08/28,"22,0",264,"8,0","=",460,-1
"FSL-310",2006/05/08,"16,5",208,"8,4","=",26,-2
"FSL-310",2006/05/23,"12,7",200,"8,2","=",46,-2
"FSL-310",2006/06/05,"20,5",235,"7,7","=",18,-2
"FSL-310",2006/06/13,"19,3",246,"7,9","=",56,-2
"FSL-330",2006/05/30,"18,6",245,"8,1","=",12,1
"FSL-330",2006/06/19,"20,6",263,"7,9","=",2,1
"FSL-330",2006/07/10,"26,4",250,"8,0","=",64,1
"FSL-330",2006/08/08,"27,0",240,"8,0","=",410,1
"FSL-330",2006/08/14,"23,0",261,"8,8","=",14,1
"FSL-330",2006/09/11,"19,5",266,"8,4","=",20,1
"FSL-330",2006/09/18,"20,2",267,"7,9","=",4,1
"FSL-330",2006/05/15,"15,8",225,"7,9","=",30,0
"FSL-330",2006/06/27,"23,8",262,"8,3","=",120,0
"FSL-330",2006/07/04,"24,9",256,"8,2","=",360,0
"FSL-330",2006/07/18,"25,6",262,"8,0","=",190,0
"FSL-330",2006/08/01,"27,7",256,"8,2","=",2300,0
"FSL-330",2006/09/04,"19,4",266,"8,1","=",100,0
"FSL-330",2006/07/24,"25,1",,"8,2","=",22,-1
"FSL-330",2006/08/22,"25,0",275,"8,1","=",280,-1
"FSL-330",2006/08/28,"22,3",275,"8,2","=",350,-1
"FSL-330",2006/05/08,"14,3",224,"8,5","=",18,-2
"FSL-330",2006/05/23,"13,3",228,"8,1","=",120,-2
"FSL-330",2006/06/05,"21,3",243,"8,0","=",6,-2
"FSL-330",2006/06/13,"20,0",236,"8,4","=",76,-2
"FSL-340",2006/05/30,"17,7",244,"7,5","=",20,1
"FSL-340",2006/06/19,"20,1",264,"8,1","=",6,1
"FSL-340",2006/07/10,"25,9",251,"8,0","=",82,1
"FSL-340",2006/08/08,"26,3",241,"7,9","=",98,1
"FSL-340",2006/08/14,"23,6",259,"8,2","=",22,1
"FSL-340",2006/09/11,"20,8",258,"8,2","=",30,1
"FSL-340",2006/09/18,"19,2",273,"7,8","=",12,1
"FSL-340",2006/05/15,"15,5",239,"8,2","=",16,0
"FSL-340",2006/06/27,"22,7",265,"8,1","=",180,0
"FSL-340",2006/07/04,"25,1",251,"8,0","=",330,0
"FSL-340",2006/07/18,"26,2",256,"7,9","=",210,0
"FSL-340",2006/08/01,"28,2",249,"8,0","=",1800,0
"FSL-340",2006/09/04,"19,3",271,"8,1","=",60,0
"FSL-340",2006/07/24,"24,7",267,"8,0","=",28,-1
"FSL-340",2006/08/22,"24,0",270,"7,7","=",64,-1
"FSL-340",2006/08/28,"21,9",265,"8,0","=",600,-1
"FSL-340",2006/05/08,"16,0",201,"8,5","=",16,-2
"FSL-340",2006/05/23,"12,8",222,"8,1","=",40,-2
"FSL-340",2006/06/05,"19,3",246,"7,8","=",38,-2
"FSL-340",2006/06/13,"20,5",238,"7,9","=",62,-2
"FSL-360",2006/05/30,"18,8",251,"7,9","=",170,1
"FSL-360",2006/06/19,"20,8",266,"8,1","=",40,1
"FSL-360",2006/07/10,"26,4",250,"8,1","=",30,1
"FSL-360",2006/08/08,"26,9",249,"8,0","=",92,1
"FSL-360",2006/08/14,"23,6",137,"8,4","=",360,1
"FSL-360",2006/09/11,"20,2",275,"8,3","=",1300,1
"FSL-360",2006/09/18,"20,4",285,"8,1","=",240,1
"FSL-360",2006/05/15,"15,8",237,"8,1","=",28,0
"FSL-360",2006/06/27,"23,0",277,"8,1","=",3400,0
"FSL-360",2006/07/04,"24,5",280,"7,9","=",320,0
"FSL-360",2006/07/18,"25,8",263,"8,2","=",130,0
"FSL-360",2006/08/01,"27,8",255,"8,2","=",580,0
"FSL-360",2006/09/04,"19,6",270,"8,4","=",110,0
"FSL-360",2006/07/24,"25,3",266,"8,1","=",130,-1
"FSL-360",2006/08/22,"23,5",281,"8,0","=",130,-1
"FSL-360",2006/08/28,"23,1",222,"8,1","=",510,-1
"FSL-360",2006/05/08,"17,8",228,"9,0","=",24,-2
"FSL-360",2006/05/23,"13,3",233,"8,1","=",270,-2
"FSL-360",2006/06/05,"21,4",250,"8,3","=",56,-2
"FSL-360",2006/06/13,"19,2",252,"7,9","=",120,-2
"FSL-380",2006/05/30,"19,4",248,"7,9","=",84,1
"FSL-380",2006/06/19,"22,0",265,"8,1","=",110,1
"FSL-380",2006/07/10,"26,5",258,"8,5","=",200,1
"FSL-380",2006/08/08,"27,1",244,"8,5","=",52,1
"FSL-380",2006/08/14,"23,7",259,"8,7","=",48,1
"FSL-380",2006/09/11,"19,6",274,"8,8","=",60,1
"FSL-380",2006/09/18,"21,4",283,"8,3","=",170,1
"FSL-380",2006/05/15,"17,3",334,"7,9","=",230,0
"FSL-380",2006/06/27,"24,1",279,"8,1","=",580,0
"FSL-380",2006/07/04,"24,6",267,"8,1","=",650,0
"FSL-380",2006/07/18,"27,5",262,"8,4","=",16,0
"FSL-380",2006/08/01,"29,0",254,"8,2","=",350,0
"FSL-380",2006/09/04,"18,5",281,"8,1","=",92,0
"FSL-380",2006/07/24,"26,3",261,"8,3","=",210,-1
"FSL-380",2006/08/22,"23,6",270,"8,4","=",42,-1
"FSL-380",2006/08/28,"22,4",264,"8,4","=",130,-1
"FSL-380",2006/05/08,"16,4",221,"8,9","=",46,-2
"FSL-380",2006/05/23,"13,2",235,"8,1","=",110,-2
"FSL-380",2006/06/05,"21,1",255,"8,3","=",58,-2
"FSL-380",2006/06/13,"19,3",260,"8,0","=",230,-2
"FSL-390",2006/05/30,"20,0",264,"8,4","=",210,1
"FSL-390",2006/06/19,"21,8",140,"8,2","=",690,1
"FSL-390",2006/07/10,"25,2",276,"8,8","=",500,1
"FSL-390",2006/08/08,"25,2",254,"8,6","=",280,1
"FSL-390",2006/08/14,"23,3",266,"9,0","=",180,1
"FSL-390",2006/09/11,"20,8",287,"8,7","=",36,1
"FSL-390",2006/09/18,"23,2",302,"7,6","=",90,1
"FSL-390",2006/05/15,"17,8",270,"8,0","=",520,0
"FSL-390",2006/06/27,"24,2",334,"7,9","=",4300,0
"FSL-390",2006/07/04,"24,0",287,"8,2","=",1000,0
"FSL-390",2006/07/18,"27,5",272,"8,4","=",490,0
"FSL-390",2006/08/01,"27,7",263,"8,5","=",1000,0
"FSL-390",2006/09/04,"18,9",295,"8,3","=",210,0
"FSL-390",2006/07/24,"27,2",273,"8,6","=",340,-1
"FSL-390",2006/08/22,"27,6",283,"8,4","=",440,-1
"FSL-390",2006/08/28,"23,0",287,"8,8","=",660,-1
"FSL-390",2006/05/08,"16,5",225,"8,6","=",500,-2
"FSL-390",2006/05/23,"14,0",342,"8,7","=",3100,-2
"FSL-390",2006/06/05,"21,6",254,"8,2","=",470,-2
"FSL-390",2006/06/13,"19,5",268,"8,2","=",1100,-2
"FSL-400",2006/05/30,"20,7",272,"8,0","=",1200,1
"FSL-400",2006/06/19,"21,5",303,"8,0","=",2600,1
"FSL-400",2006/07/10,"26,6",289,"8,7","=",270,1
"FSL-400",2006/08/08,"27,4",260,"8,5","=",1500,1
"FSL-400",2006/08/14,"23,7",317,"7,1","=",6300,1
"FSL-400",2006/09/11,"20,7",331,"8,3","=",450,1
"FSL-400",2006/09/18,"22,8",319,"8,3","=",1400,1
"FSL-400",2006/05/15,"16,0",315,"8,0","=",700,0
"FSL-400",2006/06/27,"25,0",464,"7,7","=",5000,0
"FSL-400",2006/07/04,"24,0",310,"8,2","=",2800,0
"FSL-400",2006/07/18,"25,7",292,"8,5","=",1300,0
"FSL-400",2006/08/01,"27,7",275,"8,4","=",2400,0
"FSL-400",2006/09/04,"18,5",353,"8,1","=",1300,0
"FSL-400",2006/07/24,"26,5",278,"8,6","=",440,-1
"FSL-400",2006/08/22,"24,6",309,"8,4","=",810,-1
"FSL-400",2006/08/28,"21,2",421,"7,9","=",1600,-1
"FSL-400",2006/05/08,"15,2",242,"8,5","=",570,-2
"FSL-400",2006/05/23,"13,0",256,"8,1","=",1200,-2
"FSL-400",2006/06/05,"21,5",278,"7,9","=",570,-2
"FSL-400",2006/06/13,"20,2",288,"8,0","=",3000,-2
"FSL-420",2006/05/30,"19,9",262,"8,0","=",3400,1
"FSL-420",2006/06/19,"21,7",283,"8,1",">",60000,1
"FSL-420",2006/07/10,"27,6",284,"8,3","=",9100,1
"FSL-420",2006/08/08,"25,7",234,"8,4","=",4300,1
"FSL-420",2006/08/14,"23,8",132,"8,5","=",9000,1
"FSL-420",2006/09/11,"20,7",281,"8,6","=",23000,1
"FSL-420",2006/09/18,"21,4",290,"8,6","=",5100,1
"FSL-420",2006/05/15,"15,4",268,"8,0","=",480,0
"FSL-420",2006/06/27,"25,1",284,"7,9","=",6600,0
"FSL-420",2006/07/04,"22,1",282,"8,1","=",19000,0
"FSL-420",2006/07/18,"26,7",287,"8,3","=",12000,0
"FSL-420",2006/08/01,"28,7",272,"8,3","=",25000,0
"FSL-420",2006/09/04,"19,3",347,"8,3","=",430000,0
"FSL-420",2006/07/24,"27,3",267,"8,5","=",6700,-1
"FSL-420",2006/08/22,"25,9",281,"8,1","=",11000,-1
"FSL-420",2006/08/28,"20,6",324,"8,2","=",21000,-1
"FSL-420",2006/05/08,"18,8",210,"8,5","=",190,-2
"FSL-420",2006/05/23,"13,7",251,"8,3","=",290,-2
"FSL-420",2006/06/05,"20,5",259,"7,9","=",39000,-2
"FSL-420",2006/06/13,"19,8",256,"8,0","=",2200,-2
"FSL-425",2006/05/30,"18,8",253,"7,8","=",4400,1
"FSL-425",2006/06/19,"21,7",261,"8,0","=",180,1
"FSL-425",2006/07/10,"26,2",258,"8,3","=",620,1
"FSL-425",2006/08/08,"27,2",243,"8,1","=",390,1
"FSL-425",2006/08/14,"22,9",260,"8,6","=",800,1
"FSL-425",2006/09/11,"19,7",270,"8,7","=",110,1
"FSL-425",2006/09/18,"20,6",291,"8,5","=",180,1
"FSL-425",2006/05/15,"16,1",255,"8,0","=",230,0
"FSL-425",2006/06/27,"24,5",276,"8,0","=",900,0
"FSL-425",2006/07/04,"21,7",279,"8,2","=",1300,0
"FSL-425",2006/07/18,"26,4",274,"8,2","=",670,0
"FSL-425",2006/08/01,"27,2",266,"8,3","=",2300,0
"FSL-425",2006/09/04,"19,1",280,"8,5","=",3900,0
"FSL-425",2006/07/24,"26,2",268,"8,3","<",10,-1
"FSL-425",2006/08/22,"25,0",272,"8,2","=",360,-1
"FSL-425",2006/08/28,"23,6",264,"8,5","=",600,-1
"FSL-425",2006/05/08,"15,8",244,"8,5","=",240,-2
"FSL-425",2006/05/23,"13,5",244,"8,2","=",490,-2
"FSL-425",2006/06/05,"20,9",251,"8,0","=",270,-2
"FSL-425",2006/06/13,"19,1",256,"8,2","=",440,-2
"FSL-430",2006/05/30,"19,5",248,"7,8","=",270,1
"FSL-430",2006/06/19,"21,5",135,"8,1","=",110,1
"FSL-430",2006/07/10,"26,3",256,"8,3","=",200,1
"FSL-430",2006/08/08,"25,9",253,"8,0","=",230,1
"FSL-430",2006/08/14,"23,2",265,"8,5","=",250,1
"FSL-430",2006/09/11,"19,4",271,"8,5","=",86,1
"FSL-430",2006/09/18,"22,1",276,"8,4","=",170,1
"FSL-430",2006/05/15,"16,2",252,"8,6","=",140,0
"FSL-430",2006/06/27,"25,3",276,"8,0","=",1100,0
"FSL-430",2006/07/04,"21,8",276,"8,1","=",600,0
"FSL-430",2006/07/18,"26,7",265,"8,2","=",240,0
"FSL-430",2006/08/01,"29,5",256,"8,2","=",1700,0
"FSL-430",2006/09/04,"19,0",277,"8,4","=",170,0
"FSL-430",2006/07/24,"26,5",264,"8,4","=",210,-1
"FSL-430",2006/08/22,"23,9",281,"7,9","=",2600,-1
"FSL-430",2006/08/28,"21,0",280,"8,4","=",670,-1
"FSL-430",2006/05/08,"14,4",221,"8,6","=",120,-2
"FSL-430",2006/05/23,"13,5",248,"8,3","=",210,-2
"FSL-430",2006/06/05,"20,5",252,"8,1","=",120,-2
"FSL-430",2006/06/13,"18,9",254,"8,1","=",280,-2
"FSL-460",2006/05/30,"20,1",248,"8,0","=",520,1
"FSL-460",2006/06/19,"20,3",280,"8,0","=",630,1
"FSL-460",2006/07/10,"26,4",263,"8,1","=",2100,1
"FSL-460",2006/08/08,"26,8",256,"8,0","=",2700,1
"FSL-460",2006/08/14,"22,6",262,"8,6","=",1600,1
"FSL-460",2006/09/11,"18,5",282,"8,7",">",6000,1
"FSL-460",2006/09/18,"20,1",272,"8,2","=",180,1
"FSL-460",2006/05/15,"15,4",263,"8,3","=",430,0
"FSL-460",2006/06/27,"23,0",279,"8,0","=",1800,0
"FSL-460",2006/07/04,"21,7",276,"8,0","=",9000,0
"FSL-460",2006/07/18,"26,2",269,"8,2","=",2200,0
"FSL-460",2006/08/01,"28,1",264,"8,5","=",2200,0
"FSL-460",2006/09/04,"18,9",274,"8,7","=",370,0
"FSL-460",2006/07/24,"26,7",263,"8,3","=",3200,-1
"FSL-460",2006/08/22,"24,4",287,"7,9","=",2100,-1
"FSL-460",2006/08/28,"23,3",269,"8,4","=",910,-1
"FSL-460",2006/05/08,"14,7",230,"8,7","=",510,-2
"FSL-460",2006/05/23,"13,7",252,"8,4","=",360,-2
"FSL-460",2006/06/05,"21,3",252,"7,9","=",510,-2
"FSL-460",2006/06/13,"19,5",256,"7,9","=",1500,-2
"FSL-480",2006/05/30,"18,6",258,"7,7","=",480,1
"FSL-480",2006/06/19,"20,5",281,"8,0","=",140,1
"FSL-480",2006/07/10,"26,6",274,"8,0","=",290,1
"FSL-480",2006/08/08,"26,1",247,"8,0","=",340,1
"FSL-480",2006/08/14,"23,2",269,"8,3","=",240,1
"FSL-480",2006/09/11,"19,0",287,"8,6","=",700,1
"FSL-480",2006/09/18,"21,2",293,"8,3","=",250,1
"FSL-480",2006/05/15,"14,2",264,"8,1","=",490,0
"FSL-480",2006/06/27,"24,3",284,"8,3","=",400,0
"FSL-480",2006/07/04,"21,9",268,"7,8","=",4700,0
"FSL-480",2006/07/18,"25,2",252,"8,1","=",1100,0
"FSL-480",2006/08/01,"27,7",271,"8,1","=",1400,0
"FSL-480",2006/09/04,"18,3",307,"8,4","=",130,0
"FSL-480",2006/07/24,"25,8",278,"8,1","=",170,-1
"FSL-480",2006/08/22,"22,6",302,"8,2","=",680,-1
"FSL-480",2006/08/28,"19,9",490,"7,7","=",410,-1
"FSL-480",2006/05/08,"13,6",223,"8,5","=",1000,-2
"FSL-480",2006/05/23,"13,2",251,"8,3","=",370,-2
"FSL-480",2006/06/05,"20,0",257,"7,8","=",140,-2
"FSL-480",2006/06/13,"18,4",250,"7,9","=",570,-2
"FSL-490",2006/05/30,"18,5",245,"7,7","=",160,1
"FSL-490",2006/06/19,"19,8",268,"8,0","=",48,1
"FSL-490",2006/07/10,"25,8",251,"8,0","=",200,1
"FSL-490",2006/08/08,"25,2",245,"8,0","=",210,1
"FSL-490",2006/08/14,"22,3",261,"8,2","=",140,1
"FSL-490",2006/09/11,"17,9",273,"8,4","=",270,1
"FSL-490",2006/09/18,"21,6",269,"8,2","=",100,1
"FSL-490",2006/05/15,"13,9",251,"8,0","=",360,0
"FSL-490",2006/06/27,"23,5",269,"8,0","=",260,0
"FSL-490",2006/07/04,"21,4",270,"7,8","=",800,0
"FSL-490",2006/07/18,"25,5",250,"8,1","=",230,0
"FSL-490",2006/08/01,"26,6",263,"8,0","=",1600,0
"FSL-490",2006/09/04,"18,1",280,"8,2","=",120,0
"FSL-490",2006/07/24,"25,5",263,"8,0","=",64,-1
"FSL-490",2006/08/22,"23,6",270,"8,2","=",380,-1
"FSL-490",2006/08/28,"21,2",269,"8,0","=",500,-1
"FSL-490",2006/05/08,"13,2",219,"8,6","=",470,-2
"FSL-490",2006/05/23,"13,1",236,"8,2","=",230,-2
"FSL-490",2006/06/05,"19,2",246,"7,8","=",90,-2
"FSL-490",2006/06/13,"19,0",243,"7,8","=",280,-2
"FSL-500",2006/05/30,"18,3",263,"7,5","=",220,1
"FSL-500",2006/06/19,"20,5",267,"7,8","=",54,1
"FSL-500",2006/07/10,"24,2",251,"8,2","=",130,1
"FSL-500",2006/08/08,"23,4",255,"8,0","=",530,1
"FSL-500",2006/08/14,"22,6",265,"8,4","=",120,1
"FSL-500",2006/09/11,"18,2",270,"8,4","=",190,1
"FSL-500",2006/09/18,"20,4",268,"8,0","=",90,1
"FSL-500",2006/05/15,"14,4",272,"7,8","=",340,0
"FSL-500",2006/06/27,"23,2",305,"7,7","=",370,0
"FSL-500",2006/07/04,"22,0",266,"7,9","=",700,0
"FSL-500",2006/07/18,"24,7",265,"8,0","=",390,0
"FSL-500",2006/08/01,"27,8",253,"8,1","=",1000,0
"FSL-500",2006/09/04,"19,7",272,"8,3","=",250,0
"FSL-500",2006/07/24,"24,7",268,"7,8","=",74,-1
"FSL-500",2006/08/22,"23,1",275,"8,1","=",260,-1
"FSL-500",2006/08/28,"22,3",259,"7,7","=",590,-1
"FSL-500",2006/05/08,"12,9",231,"8,4","=",180,-2
"FSL-500",2006/05/23,"12,8",230,"8,2","=",140,-2
"FSL-500",2006/06/05,"20,3",246,"7,6","=",84,-2
"FSL-500",2006/06/13,"17,9",250,"7,9","=",290,-2
"IBIZ-1",2006/05/09,"14,0",78,"8,1","=",8,1
"IBIZ-1",2006/05/24,"14,5",129,"7,8","=",12,1
"IBIZ-1",2006/06/07,"20,3",94,"7,1","=",6,1
"IBIZ-1",2006/07/31,"25,3",86,"8,8",,,1
"IBIZ-1",2006/08/07,"25,1",90,"8,1","=",20,1
"IBIZ-1",2006/08/14,"22,3",112,"8,0","=",8,1
"IBIZ-1",2006/09/11,"18,8",90,"8,2","=",14,1
"IBIZ-1",2006/09/18,"20,5",92,"7,7","=",44,1
"IBIZ-1",2006/06/20,"21,4",98,"8,1","=",10,0
"IBIZ-1",2006/06/27,"23,6",96,"8,3","=",32,0
"IBIZ-1",2006/07/04,"24,4",103,"8,6","=",16,0
"IBIZ-1",2006/07/11,"25,3",110,"7,2","<",2,0
"IBIZ-1",2006/08/21,"23,1",87,"8,3","=",54,0
"IBIZ-1",2006/05/16,"14,4",88,"7,5","=",32,-1
"IBIZ-1",2006/06/12,"19,4",99,"8,2","=",4,-1
"IBIZ-1",2006/07/19,"25,5",49,"7,4","=",14,-1
"IBIZ-1",2006/07/24,"25,9",92,"8,2","=",4,-1
"IBIZ-1",2006/09/05,"20,6",87,"8,5","=",10,-1
"IBIZ-1",2006/09/26,"16,6",85,"7,3","=",140,-1
"IBIZ-1",2006/08/29,"23,0",89,"8,4","=",8,-2
"IBIZ-10.5",2006/05/09,"16,9",105,"8,5","<",2,1
"IBIZ-10.5",2006/05/24,"16,7",158,"9,0","=",18,1
"IBIZ-10.5",2006/06/07,"22,9",108,"7,9","=",2,1
"IBIZ-10.5",2006/07/31,"25,8",120,"8,8",,,1
"IBIZ-10.5",2006/08/07,"25,4",180,"8,0","=",66,1
"IBIZ-10.5",2006/08/14,"23,0",204,"7,7","=",20,1
"IBIZ-10.5",2006/09/11,"19,9",150,"7,6","=",12,1
"IBIZ-10.5",2006/09/18,"21,8",162,"7,1","=",16,1
"IBIZ-10.5",2006/06/20,"22,3",135,"8,2","=",88,0
"IBIZ-10.5",2006/06/27,"26,6",155,"8,2","=",150,0
"IBIZ-10.5",2006/07/04,"28,4",215,"8,3","=",200,0
"IBIZ-10.5",2006/07/11,"28,1",169,"8,6","=",40,0
"IBIZ-10.5",2006/08/21,"25,6",188,"7,8","=",150,0
"IBIZ-10.5",2006/05/16,"15,1",157,"7,7","=",38,-1
"IBIZ-10.5",2006/06/12,"20,1",160,"8,1","=",36,-1
"IBIZ-10.5",2006/07/19,"25,6",127,"7,6","=",28,-1
"IBIZ-10.5",2006/07/24,"28,2",128,"7,5","=",26,-1
"IBIZ-10.5",2006/09/05,"22,6",199,"7,9","=",52,-1
"IBIZ-10.5",2006/09/26,"15,2",137,"7,5","=",140,-1
"IBIZ-10.5",2006/08/29,"25,5",131,"7,9","=",8,-2
"IBIZ-11.5",2006/05/09,"17,1",111,"8,6","=",6,1
"IBIZ-11.5",2006/05/24,"17,2",162,"8,5","=",22,1
"IBIZ-11.5",2006/06/07,"22,5",113,"8,4","=",26,1
"IBIZ-11.5",2006/07/31,"26,6",136,"8,7",,,1
"IBIZ-11.5",2006/08/07,"26,4",174,"8,1","=",330,1
"IBIZ-11.5",2006/08/14,"23,9",206,"7,8","=",24,1
"IBIZ-11.5",2006/09/11,"19,3",117,"7,8","=",10,1
"IBIZ-11.5",2006/09/18,"23,2",197,"7,1","=",12,1
"IBIZ-11.5",2006/06/20,"23,3",138,"8,1","=",3200,0
"IBIZ-11.5",2006/06/27,"24,4",111,"8,4","=",94,0
"IBIZ-11.5",2006/07/04,"28,0",130,"8,6","=",110,0
"IBIZ-11.5",2006/07/11,"29,5",151,"8,6","=",22,0
"IBIZ-11.5",2006/08/21,"27,5",134,"8,1","=",96,0
"IBIZ-11.5",2006/05/16,"15,7",125,"8,1","=",96,-1
"IBIZ-11.5",2006/06/12,"20,2",296,"7,9","=",20,-1
"IBIZ-11.5",2006/07/19,"25,0",110,"8,0","=",22,-1
"IBIZ-11.5",2006/07/24,"27,6",125,"7,7","=",2,-1
"IBIZ-11.5",2006/09/05,"22,6",178,"8,1","=",42,-1
"IBIZ-11.5",2006/09/26,"15,1",110,"7,6","=",240,-1
"IBIZ-11.5",2006/08/29,"24,9",114,"8,1","=",30,-2
"IBIZ-13",2006/05/09,"15,0",78,"8,3","=",10,1
"IBIZ-13",2006/05/24,"15,8",134,"8,2","=",16,1
"IBIZ-13",2006/06/07,"20,9",93,"7,7","=",10,1
"IBIZ-13",2006/07/31,"25,7",94,"8,9",,,1
"IBIZ-13",2006/08/07,"25,8",95,"8,2","=",26,1
"IBIZ-13",2006/08/14,"23,7",127,"8,1","=",46,1
"IBIZ-13",2006/09/11,"19,6",93,"7,9","=",10,1
"IBIZ-13",2006/09/18,"21,2",102,"7,5","=",8,1
"IBIZ-13",2006/06/20,"21,1",102,"8,2","=",84,0
"IBIZ-13",2006/06/27,"24,7",97,"8,5","=",76,0
"IBIZ-13",2006/07/04,"25,6",103,"8,7","=",8,0
"IBIZ-13",2006/07/11,"25,5",116,"8,6","=",30,0
"IBIZ-13",2006/08/21,"25,6",116,"8,3","=",120,0
"IBIZ-13",2006/05/16,"14,1",91,"7,8","=",62,-1
"IBIZ-13",2006/06/12,"19,0",101,"8,5","=",30,-1
"IBIZ-13",2006/07/19,"26,0",92,"7,7","=",60,-1
"IBIZ-13",2006/07/24,"26,9",106,"7,9","=",68,-1
"IBIZ-13",2006/09/05,"21,8",103,"8,6","=",16,-1
"IBIZ-13",2006/09/26,"15,9",88,"7,5","=",62,-1
"IBIZ-13",2006/08/29,"24,0",108,"8,3","=",90,-2
"IBIZ-13.5",2006/05/09,"15,6",78,"8,2","=",4,1
"IBIZ-13.5",2006/05/24,"18,6",151,"8,0","=",30,1
"IBIZ-13.5",2006/06/07,"21,8",103,"7,5","=",26,1
"IBIZ-13.5",2006/07/31,"26,6",118,"8,7",,,1
"IBIZ-13.5",2006/08/07,"26,3",111,"8,2","=",480,1
"IBIZ-13.5",2006/08/14,"24,1",158,"8,3","=",4,1
"IBIZ-13.5",2006/09/11,"20,1",108,"8,0","=",8,1
"IBIZ-13.5",2006/09/18,"23,6",138,"7,4","=",36,1
"IBIZ-13.5",2006/06/20,"23,6",126,"8,1","=",56,0
